,filename,label
4213,aug_4213,1
4214,aug_4214,1
4215,aug_4215,0
4216,aug_4216,0
4217,aug_4217,1
4218,aug_4218,1
4219,aug_4219,0
4220,aug_4220,0
4221,aug_4221,1
4222,aug_4222,0
4223,aug_4223,1
4224,aug_4224,1
4225,aug_4225,0
4226,aug_4226,1
4227,aug_4227,0
4228,aug_4228,1
4229,aug_4229,1
4230,aug_4230,0
4231,aug_4231,1
4232,aug_4232,0
4233,aug_4233,1
4234,aug_4234,1
4235,aug_4235,0
4236,aug_4236,1
4237,aug_4237,0
4238,aug_4238,1
4239,aug_4239,1
4240,aug_4240,1
4241,aug_4241,1
4242,aug_4242,1
4243,aug_4243,1
4244,aug_4244,0
4245,aug_4245,1
4246,aug_4246,0
4247,aug_4247,0
4248,aug_4248,1
4249,aug_4249,1
4250,aug_4250,0
4251,aug_4251,0
4252,aug_4252,0
4253,aug_4253,1
4254,aug_4254,1
4255,aug_4255,0
4256,aug_4256,0
4257,aug_4257,1
4258,aug_4258,1
4259,aug_4259,0
4260,aug_4260,1
4261,aug_4261,1
4262,aug_4262,0
4263,aug_4263,0
4264,aug_4264,1
4265,aug_4265,0
4266,aug_4266,1
4267,aug_4267,1
4268,aug_4268,0
4269,aug_4269,1
4270,aug_4270,0
4271,aug_4271,1
4272,aug_4272,0
4273,aug_4273,0
4274,aug_4274,1
4275,aug_4275,1
4276,aug_4276,0
4277,aug_4277,0
4278,aug_4278,0
4279,aug_4279,1
4280,aug_4280,0
4281,aug_4281,1
4282,aug_4282,1
4283,aug_4283,1
4284,aug_4284,1
4285,aug_4285,1
4286,aug_4286,1
4287,aug_4287,0
4288,aug_4288,0
4289,aug_4289,1
4290,aug_4290,1
4291,aug_4291,1
4292,aug_4292,1
4293,aug_4293,0
4294,aug_4294,0
4295,aug_4295,0
4296,aug_4296,1
4297,aug_4297,1
4298,aug_4298,0
4299,aug_4299,0
4300,aug_4300,1
4301,aug_4301,0
4302,aug_4302,0
4303,aug_4303,0
4304,aug_4304,1
4305,aug_4305,0
4306,aug_4306,0
4307,aug_4307,1
4308,aug_4308,1
4309,aug_4309,1
4310,aug_4310,0
4311,aug_4311,0
4312,aug_4312,0
4313,aug_4313,0
4314,aug_4314,0
4315,aug_4315,0
4316,aug_4316,1
4317,aug_4317,0
4318,aug_4318,1
4319,aug_4319,1
4320,aug_4320,0
4321,aug_4321,0
4322,aug_4322,0
4323,aug_4323,0
4324,aug_4324,1
4325,aug_4325,1
4326,aug_4326,1
4327,aug_4327,0
4328,aug_4328,0
4329,aug_4329,1
4330,aug_4330,1
4331,aug_4331,0
4332,aug_4332,0
4333,aug_4333,1
4334,aug_4334,0
4335,aug_4335,0
4336,aug_4336,0
4337,aug_4337,1
4338,aug_4338,1
4339,aug_4339,0
4340,aug_4340,1
4341,aug_4341,0
4342,aug_4342,0
4343,aug_4343,1
4344,aug_4344,1
4345,aug_4345,1
4346,aug_4346,0
4347,aug_4347,0
4348,aug_4348,1
4349,aug_4349,1
4350,aug_4350,0
4351,aug_4351,0
4352,aug_4352,1
4353,aug_4353,0
4354,aug_4354,1
4355,aug_4355,0
4356,aug_4356,0
4357,aug_4357,0
4358,aug_4358,1
4359,aug_4359,1
4360,aug_4360,1
4361,aug_4361,0
4362,aug_4362,0
4363,aug_4363,0
4364,aug_4364,1
4365,aug_4365,1
4366,aug_4366,0
4367,aug_4367,1
4368,aug_4368,1
4369,aug_4369,0
4370,aug_4370,0
4371,aug_4371,1
4372,aug_4372,1
4373,aug_4373,0
4374,aug_4374,1
4375,aug_4375,0
4376,aug_4376,1
4377,aug_4377,0
4378,aug_4378,0
4379,aug_4379,1
4380,aug_4380,0
4381,aug_4381,1
4382,aug_4382,0
4383,aug_4383,1
4384,aug_4384,1
4385,aug_4385,0
4386,aug_4386,1
4387,aug_4387,0
4388,aug_4388,0
4389,aug_4389,1
4390,aug_4390,1
4391,aug_4391,1
4392,aug_4392,1
4393,aug_4393,0
4394,aug_4394,0
4395,aug_4395,0
4396,aug_4396,1
4397,aug_4397,0
4398,aug_4398,1
4399,aug_4399,0
4400,aug_4400,1
4401,aug_4401,1
4402,aug_4402,0
4403,aug_4403,0
4404,aug_4404,0
4405,aug_4405,1
4406,aug_4406,0
4407,aug_4407,0
4408,aug_4408,0
4409,aug_4409,1
4410,aug_4410,0
4411,aug_4411,1
4412,aug_4412,0
4413,aug_4413,0
4414,aug_4414,1
4415,aug_4415,0
4416,aug_4416,0
4417,aug_4417,1
4418,aug_4418,1
4419,aug_4419,0
4420,aug_4420,0
4421,aug_4421,1
4422,aug_4422,0
4423,aug_4423,0
4424,aug_4424,0
4425,aug_4425,1
4426,aug_4426,0
4427,aug_4427,0
4428,aug_4428,0
4429,aug_4429,0
4430,aug_4430,1
4431,aug_4431,0
4432,aug_4432,0
4433,aug_4433,1
4434,aug_4434,1
4435,aug_4435,1
4436,aug_4436,0
4437,aug_4437,0
4438,aug_4438,0
4439,aug_4439,0
4440,aug_4440,0
4441,aug_4441,0
4442,aug_4442,1
4443,aug_4443,1
4444,aug_4444,0
4445,aug_4445,1
4446,aug_4446,0
4447,aug_4447,1
4448,aug_4448,0
4449,aug_4449,0
4450,aug_4450,1
4451,aug_4451,1
4452,aug_4452,0
4453,aug_4453,0
4454,aug_4454,0
4455,aug_4455,0
4456,aug_4456,0
4457,aug_4457,0
4458,aug_4458,0
4459,aug_4459,0
4460,aug_4460,0
4461,aug_4461,0
4462,aug_4462,0
4463,aug_4463,0
4464,aug_4464,0
4465,aug_4465,1
4466,aug_4466,1
4467,aug_4467,0
4468,aug_4468,0
4469,aug_4469,0
4470,aug_4470,0
4471,aug_4471,1
4472,aug_4472,1
4473,aug_4473,1
4474,aug_4474,1
4475,aug_4475,0
4476,aug_4476,0
4477,aug_4477,0
4478,aug_4478,1
4479,aug_4479,0
4480,aug_4480,1
4481,aug_4481,0
4482,aug_4482,0
4483,aug_4483,1
4484,aug_4484,1
4485,aug_4485,0
4486,aug_4486,0
4487,aug_4487,0
4488,aug_4488,0
4489,aug_4489,1
4490,aug_4490,0
4491,aug_4491,0
4492,aug_4492,1
4493,aug_4493,0
4494,aug_4494,0
4495,aug_4495,1
4496,aug_4496,1
4497,aug_4497,0
4498,aug_4498,0
4499,aug_4499,0
4500,aug_4500,1
4501,aug_4501,0
4502,aug_4502,0
4503,aug_4503,0
4504,aug_4504,0
4505,aug_4505,0
4506,aug_4506,0
4507,aug_4507,1
4508,aug_4508,0
4509,aug_4509,0
4510,aug_4510,1
4511,aug_4511,1
4512,aug_4512,1
4513,aug_4513,1
4514,aug_4514,0
4515,aug_4515,1
4516,aug_4516,0
4517,aug_4517,0
4518,aug_4518,0
4519,aug_4519,0
4520,aug_4520,0
4521,aug_4521,0
4522,aug_4522,0
4523,aug_4523,0
4524,aug_4524,0
4525,aug_4525,0
4526,aug_4526,0
4527,aug_4527,0
4528,aug_4528,1
4529,aug_4529,0
4530,aug_4530,1
4531,aug_4531,0
4532,aug_4532,0
4533,aug_4533,0
4534,aug_4534,0
4535,aug_4535,0
4536,aug_4536,0
4537,aug_4537,0
4538,aug_4538,0
4539,aug_4539,0
4540,aug_4540,1
4541,aug_4541,0
4542,aug_4542,1
4543,aug_4543,0
4544,aug_4544,0
4545,aug_4545,0
4546,aug_4546,1
4547,aug_4547,0
4548,aug_4548,1
4549,aug_4549,0
4550,aug_4550,0
4551,aug_4551,1
4552,aug_4552,0
4553,aug_4553,1
4554,aug_4554,0
4555,aug_4555,0
4556,aug_4556,0
4557,aug_4557,0
4558,aug_4558,0
4559,aug_4559,0
4560,aug_4560,0
4561,aug_4561,0
4562,aug_4562,1
4563,aug_4563,0
4564,aug_4564,0
4565,aug_4565,0
4566,aug_4566,0
4567,aug_4567,0
4568,aug_4568,0
4569,aug_4569,0
4570,aug_4570,1
4571,aug_4571,0
4572,aug_4572,1
4573,aug_4573,1
4574,aug_4574,0
4575,aug_4575,1
4576,aug_4576,0
4577,aug_4577,0
4578,aug_4578,1
4579,aug_4579,1
4580,aug_4580,1
4581,aug_4581,1
4582,aug_4582,0
4583,aug_4583,0
4584,aug_4584,0
4585,aug_4585,1
4586,aug_4586,0
4587,aug_4587,1
4588,aug_4588,0
4589,aug_4589,1
4590,aug_4590,1
4591,aug_4591,0
4592,aug_4592,0
4593,aug_4593,0
4594,aug_4594,1
4595,aug_4595,0
4596,aug_4596,0
4597,aug_4597,0
4598,aug_4598,1
4599,aug_4599,0
4600,aug_4600,1
4601,aug_4601,0
4602,aug_4602,0
4603,aug_4603,1
4604,aug_4604,0
4605,aug_4605,0
4606,aug_4606,1
4607,aug_4607,1
4608,aug_4608,0
4609,aug_4609,0
4610,aug_4610,1
4611,aug_4611,0
4612,aug_4612,0
4613,aug_4613,0
4614,aug_4614,1
4615,aug_4615,0
4616,aug_4616,0
4617,aug_4617,0
4618,aug_4618,0
4619,aug_4619,1
4620,aug_4620,0
4621,aug_4621,0
4622,aug_4622,1
4623,aug_4623,1
4624,aug_4624,1
4625,aug_4625,0
4626,aug_4626,0
4627,aug_4627,0
4628,aug_4628,0
4629,aug_4629,0
4630,aug_4630,0
4631,aug_4631,1
4632,aug_4632,1
4633,aug_4633,0
4634,aug_4634,1
4635,aug_4635,0
4636,aug_4636,1
4637,aug_4637,0
4638,aug_4638,0
4639,aug_4639,1
4640,aug_4640,1
4641,aug_4641,0
4642,aug_4642,0
4643,aug_4643,0
4644,aug_4644,0
4645,aug_4645,0
4646,aug_4646,0
4647,aug_4647,0
4648,aug_4648,0
4649,aug_4649,0
4650,aug_4650,0
4651,aug_4651,0
4652,aug_4652,0
4653,aug_4653,0
4654,aug_4654,1
4655,aug_4655,1
4656,aug_4656,0
4657,aug_4657,0
4658,aug_4658,0
4659,aug_4659,0
4660,aug_4660,1
4661,aug_4661,1
4662,aug_4662,1
4663,aug_4663,1
4664,aug_4664,0
4665,aug_4665,0
4666,aug_4666,0
4667,aug_4667,1
4668,aug_4668,0
4669,aug_4669,1
4670,aug_4670,0
4671,aug_4671,0
4672,aug_4672,1
4673,aug_4673,1
4674,aug_4674,0
4675,aug_4675,0
4676,aug_4676,0
4677,aug_4677,0
4678,aug_4678,1
4679,aug_4679,0
4680,aug_4680,0
4681,aug_4681,1
4682,aug_4682,0
4683,aug_4683,0
4684,aug_4684,1
4685,aug_4685,1
4686,aug_4686,0
4687,aug_4687,0
4688,aug_4688,0
4689,aug_4689,1
4690,aug_4690,0
4691,aug_4691,0
4692,aug_4692,0
4693,aug_4693,0
4694,aug_4694,0
4695,aug_4695,0
4696,aug_4696,1
4697,aug_4697,0
4698,aug_4698,0
4699,aug_4699,1
4700,aug_4700,1
4701,aug_4701,1
4702,aug_4702,1
4703,aug_4703,0
4704,aug_4704,1
4705,aug_4705,0
4706,aug_4706,0
4707,aug_4707,0
4708,aug_4708,0
4709,aug_4709,0
4710,aug_4710,0
4711,aug_4711,0
4712,aug_4712,0
4713,aug_4713,0
4714,aug_4714,0
4715,aug_4715,0
4716,aug_4716,0
4717,aug_4717,1
4718,aug_4718,0
4719,aug_4719,1
4720,aug_4720,0
4721,aug_4721,0
4722,aug_4722,0
4723,aug_4723,0
4724,aug_4724,0
4725,aug_4725,0
4726,aug_4726,0
4727,aug_4727,0
4728,aug_4728,0
4729,aug_4729,1
4730,aug_4730,0
4731,aug_4731,1
4732,aug_4732,0
4733,aug_4733,0
4734,aug_4734,0
4735,aug_4735,1
4736,aug_4736,0
4737,aug_4737,1
4738,aug_4738,0
4739,aug_4739,0
4740,aug_4740,1
4741,aug_4741,0
4742,aug_4742,1
4743,aug_4743,0
4744,aug_4744,0
4745,aug_4745,0
4746,aug_4746,0
4747,aug_4747,0
4748,aug_4748,0
4749,aug_4749,0
4750,aug_4750,0
4751,aug_4751,1
4752,aug_4752,0
4753,aug_4753,0
4754,aug_4754,0
4755,aug_4755,0
4756,aug_4756,0
4757,aug_4757,0
4758,aug_4758,1
4759,aug_4759,0
4760,aug_4760,1
4761,aug_4761,1
4762,aug_4762,0
4763,aug_4763,1
4764,aug_4764,1
4765,aug_4765,0
4766,aug_4766,0
4767,aug_4767,1
4768,aug_4768,1
4769,aug_4769,1
4770,aug_4770,1
4771,aug_4771,1
4772,aug_4772,0
4773,aug_4773,1
4774,aug_4774,1
4775,aug_4775,1
4776,aug_4776,0
4777,aug_4777,1
4778,aug_4778,1
4779,aug_4779,1
4780,aug_4780,1
4781,aug_4781,1
4782,aug_4782,1
4783,aug_4783,1
4784,aug_4784,1
4785,aug_4785,0
4786,aug_4786,1
4787,aug_4787,1
4788,aug_4788,1
4789,aug_4789,1
4790,aug_4790,1
4791,aug_4791,1
4792,aug_4792,0
4793,aug_4793,0
4794,aug_4794,0
4795,aug_4795,1
4796,aug_4796,0
4797,aug_4797,1
4798,aug_4798,1
4799,aug_4799,0
4800,aug_4800,0
4801,aug_4801,1
4802,aug_4802,1
4803,aug_4803,1
4804,aug_4804,1
4805,aug_4805,1
4806,aug_4806,1
4807,aug_4807,0
4808,aug_4808,1
4809,aug_4809,0
4810,aug_4810,1
4811,aug_4811,1
4812,aug_4812,0
4813,aug_4813,0
4814,aug_4814,0
4815,aug_4815,0
4816,aug_4816,1
4817,aug_4817,1
4818,aug_4818,0
4819,aug_4819,1
4820,aug_4820,1
4821,aug_4821,1
4822,aug_4822,1
4823,aug_4823,1
4824,aug_4824,0
4825,aug_4825,1
4826,aug_4826,1
4827,aug_4827,1
4828,aug_4828,1
4829,aug_4829,1
4830,aug_4830,1
4831,aug_4831,1
4832,aug_4832,1
4833,aug_4833,0
4834,aug_4834,1
4835,aug_4835,1
4836,aug_4836,1
4837,aug_4837,0
4838,aug_4838,1
4839,aug_4839,1
4840,aug_4840,1
4841,aug_4841,1
4842,aug_4842,1
4843,aug_4843,1
4844,aug_4844,1
4845,aug_4845,1
4846,aug_4846,0
4847,aug_4847,1
4848,aug_4848,0
4849,aug_4849,1
4850,aug_4850,1
4851,aug_4851,1
4852,aug_4852,1
4853,aug_4853,1
4854,aug_4854,1
4855,aug_4855,1
4856,aug_4856,0
4857,aug_4857,0
4858,aug_4858,0
4859,aug_4859,1
4860,aug_4860,1
4861,aug_4861,0
4862,aug_4862,1
4863,aug_4863,0
4864,aug_4864,1
4865,aug_4865,1
4866,aug_4866,0
4867,aug_4867,1
4868,aug_4868,0
4869,aug_4869,1
4870,aug_4870,1
4871,aug_4871,1
4872,aug_4872,1
4873,aug_4873,1
4874,aug_4874,0
4875,aug_4875,1
4876,aug_4876,1
4877,aug_4877,0
4878,aug_4878,1
4879,aug_4879,1
4880,aug_4880,1
4881,aug_4881,0
4882,aug_4882,1
4883,aug_4883,0
4884,aug_4884,1
4885,aug_4885,0
4886,aug_4886,1
4887,aug_4887,1
4888,aug_4888,1
4889,aug_4889,0
4890,aug_4890,0
4891,aug_4891,1
4892,aug_4892,0
4893,aug_4893,0
4894,aug_4894,1
4895,aug_4895,0
4896,aug_4896,1
4897,aug_4897,0
4898,aug_4898,1
4899,aug_4899,0
4900,aug_4900,1
4901,aug_4901,0
4902,aug_4902,1
4903,aug_4903,0
4904,aug_4904,0
4905,aug_4905,1
4906,aug_4906,1
4907,aug_4907,0
4908,aug_4908,0
4909,aug_4909,1
4910,aug_4910,1
4911,aug_4911,1
4912,aug_4912,0
4913,aug_4913,1
4914,aug_4914,1
4915,aug_4915,1
4916,aug_4916,1
4917,aug_4917,1
4918,aug_4918,1
4919,aug_4919,0
4920,aug_4920,0
4921,aug_4921,0
4922,aug_4922,1
4923,aug_4923,1
4924,aug_4924,1
4925,aug_4925,0
4926,aug_4926,1
4927,aug_4927,0
4928,aug_4928,0
4929,aug_4929,0
4930,aug_4930,1
4931,aug_4931,1
4932,aug_4932,1
4933,aug_4933,0
4934,aug_4934,1
4935,aug_4935,1
4936,aug_4936,1
4937,aug_4937,1
4938,aug_4938,0
4939,aug_4939,1
4940,aug_4940,1
4941,aug_4941,0
4942,aug_4942,1
4943,aug_4943,1
4944,aug_4944,0
4945,aug_4945,0
4946,aug_4946,1
4947,aug_4947,1
4948,aug_4948,1
4949,aug_4949,1
4950,aug_4950,1
4951,aug_4951,0
4952,aug_4952,1
4953,aug_4953,1
4954,aug_4954,1
4955,aug_4955,0
4956,aug_4956,1
4957,aug_4957,1
4958,aug_4958,1
4959,aug_4959,1
4960,aug_4960,1
4961,aug_4961,1
4962,aug_4962,1
4963,aug_4963,1
4964,aug_4964,0
4965,aug_4965,1
4966,aug_4966,1
4967,aug_4967,1
4968,aug_4968,1
4969,aug_4969,1
4970,aug_4970,1
4971,aug_4971,0
4972,aug_4972,0
4973,aug_4973,0
4974,aug_4974,1
4975,aug_4975,0
4976,aug_4976,1
4977,aug_4977,1
4978,aug_4978,0
4979,aug_4979,0
4980,aug_4980,1
4981,aug_4981,1
4982,aug_4982,1
4983,aug_4983,1
4984,aug_4984,1
4985,aug_4985,1
4986,aug_4986,0
4987,aug_4987,1
4988,aug_4988,0
4989,aug_4989,1
4990,aug_4990,1
4991,aug_4991,0
4992,aug_4992,0
4993,aug_4993,0
4994,aug_4994,0
4995,aug_4995,1
4996,aug_4996,1
4997,aug_4997,0
4998,aug_4998,1
4999,aug_4999,1
5000,aug_5000,1
5001,aug_5001,1
5002,aug_5002,1
5003,aug_5003,0
5004,aug_5004,1
5005,aug_5005,1
5006,aug_5006,1
5007,aug_5007,1
5008,aug_5008,1
5009,aug_5009,1
5010,aug_5010,1
5011,aug_5011,1
5012,aug_5012,0
5013,aug_5013,1
5014,aug_5014,1
5015,aug_5015,1
5016,aug_5016,0
5017,aug_5017,1
5018,aug_5018,1
5019,aug_5019,1
5020,aug_5020,1
5021,aug_5021,1
5022,aug_5022,1
5023,aug_5023,1
5024,aug_5024,1
5025,aug_5025,0
5026,aug_5026,1
5027,aug_5027,0
5028,aug_5028,1
5029,aug_5029,1
5030,aug_5030,1
5031,aug_5031,1
5032,aug_5032,1
5033,aug_5033,1
5034,aug_5034,1
5035,aug_5035,0
5036,aug_5036,0
5037,aug_5037,0
5038,aug_5038,1
5039,aug_5039,1
5040,aug_5040,0
5041,aug_5041,1
5042,aug_5042,0
5043,aug_5043,1
5044,aug_5044,1
5045,aug_5045,0
5046,aug_5046,1
5047,aug_5047,0
5048,aug_5048,1
5049,aug_5049,1
5050,aug_5050,1
5051,aug_5051,1
5052,aug_5052,1
5053,aug_5053,0
5054,aug_5054,1
5055,aug_5055,1
5056,aug_5056,0
5057,aug_5057,1
5058,aug_5058,1
5059,aug_5059,1
5060,aug_5060,0
5061,aug_5061,1
5062,aug_5062,0
5063,aug_5063,1
5064,aug_5064,0
5065,aug_5065,1
5066,aug_5066,1
5067,aug_5067,1
5068,aug_5068,0
5069,aug_5069,0
5070,aug_5070,1
5071,aug_5071,0
5072,aug_5072,0
5073,aug_5073,1
5074,aug_5074,0
5075,aug_5075,1
5076,aug_5076,0
5077,aug_5077,1
5078,aug_5078,0
5079,aug_5079,1
5080,aug_5080,0
5081,aug_5081,1
5082,aug_5082,0
5083,aug_5083,0
5084,aug_5084,1
5085,aug_5085,1
5086,aug_5086,0
5087,aug_5087,0
5088,aug_5088,1
5089,aug_5089,1
5090,aug_5090,1
5091,aug_5091,0
5092,aug_5092,1
5093,aug_5093,1
5094,aug_5094,1
5095,aug_5095,1
5096,aug_5096,1
5097,aug_5097,1
5098,aug_5098,0
5099,aug_5099,0
5100,aug_5100,0
5101,aug_5101,1
5102,aug_5102,1
5103,aug_5103,1
5104,aug_5104,0
5105,aug_5105,1
5106,aug_5106,0
5107,aug_5107,0
5108,aug_5108,0
5109,aug_5109,1
5110,aug_5110,1
5111,aug_5111,1
5112,aug_5112,0
5113,aug_5113,1
5114,aug_5114,1
5115,aug_5115,1
5116,aug_5116,0
5117,aug_5117,0
5118,aug_5118,1
5119,aug_5119,0
5120,aug_5120,0
5121,aug_5121,1
5122,aug_5122,1
5123,aug_5123,0
5124,aug_5124,0
5125,aug_5125,0
5126,aug_5126,0
5127,aug_5127,0
5128,aug_5128,0
5129,aug_5129,0
5130,aug_5130,1
5131,aug_5131,0
5132,aug_5132,0
5133,aug_5133,0
5134,aug_5134,0
5135,aug_5135,0
5136,aug_5136,1
5137,aug_5137,1
5138,aug_5138,0
5139,aug_5139,0
5140,aug_5140,0
5141,aug_5141,1
5142,aug_5142,0
5143,aug_5143,0
5144,aug_5144,0
5145,aug_5145,0
5146,aug_5146,0
5147,aug_5147,1
5148,aug_5148,0
5149,aug_5149,0
5150,aug_5150,0
5151,aug_5151,0
5152,aug_5152,1
5153,aug_5153,0
5154,aug_5154,0
5155,aug_5155,0
5156,aug_5156,0
5157,aug_5157,0
5158,aug_5158,1
5159,aug_5159,1
5160,aug_5160,0
5161,aug_5161,1
5162,aug_5162,0
5163,aug_5163,1
5164,aug_5164,0
5165,aug_5165,0
5166,aug_5166,0
5167,aug_5167,1
5168,aug_5168,0
5169,aug_5169,0
5170,aug_5170,1
5171,aug_5171,0
5172,aug_5172,0
5173,aug_5173,1
5174,aug_5174,1
5175,aug_5175,0
5176,aug_5176,0
5177,aug_5177,1
5178,aug_5178,0
5179,aug_5179,0
5180,aug_5180,0
5181,aug_5181,0
5182,aug_5182,1
5183,aug_5183,0
5184,aug_5184,0
5185,aug_5185,1
5186,aug_5186,0
5187,aug_5187,1
5188,aug_5188,1
5189,aug_5189,0
5190,aug_5190,1
5191,aug_5191,0
5192,aug_5192,1
5193,aug_5193,1
5194,aug_5194,0
5195,aug_5195,0
5196,aug_5196,0
5197,aug_5197,1
5198,aug_5198,1
5199,aug_5199,0
5200,aug_5200,1
5201,aug_5201,0
5202,aug_5202,0
5203,aug_5203,0
5204,aug_5204,0
5205,aug_5205,1
5206,aug_5206,0
5207,aug_5207,0
5208,aug_5208,0
5209,aug_5209,0
5210,aug_5210,0
5211,aug_5211,1
5212,aug_5212,0
5213,aug_5213,0
5214,aug_5214,0
5215,aug_5215,0
5216,aug_5216,0
5217,aug_5217,1
5218,aug_5218,0
5219,aug_5219,0
5220,aug_5220,1
5221,aug_5221,1
5222,aug_5222,0
5223,aug_5223,0
5224,aug_5224,0
5225,aug_5225,0
5226,aug_5226,0
5227,aug_5227,0
5228,aug_5228,0
5229,aug_5229,1
5230,aug_5230,0
5231,aug_5231,0
5232,aug_5232,0
5233,aug_5233,0
5234,aug_5234,0
5235,aug_5235,1
5236,aug_5236,1
5237,aug_5237,0
5238,aug_5238,0
5239,aug_5239,0
5240,aug_5240,1
5241,aug_5241,0
5242,aug_5242,0
5243,aug_5243,0
5244,aug_5244,0
5245,aug_5245,0
5246,aug_5246,1
5247,aug_5247,0
5248,aug_5248,0
5249,aug_5249,0
5250,aug_5250,0
5251,aug_5251,1
5252,aug_5252,0
5253,aug_5253,0
5254,aug_5254,0
5255,aug_5255,0
5256,aug_5256,0
5257,aug_5257,1
5258,aug_5258,1
5259,aug_5259,0
5260,aug_5260,1
5261,aug_5261,0
5262,aug_5262,1
5263,aug_5263,0
5264,aug_5264,0
5265,aug_5265,0
5266,aug_5266,1
5267,aug_5267,0
5268,aug_5268,0
5269,aug_5269,1
5270,aug_5270,0
5271,aug_5271,0
5272,aug_5272,1
5273,aug_5273,1
5274,aug_5274,0
5275,aug_5275,0
5276,aug_5276,1
5277,aug_5277,0
5278,aug_5278,0
5279,aug_5279,0
5280,aug_5280,0
5281,aug_5281,1
5282,aug_5282,0
5283,aug_5283,0
5284,aug_5284,1
5285,aug_5285,0
5286,aug_5286,1
5287,aug_5287,1
5288,aug_5288,0
5289,aug_5289,1
5290,aug_5290,0
5291,aug_5291,1
5292,aug_5292,1
5293,aug_5293,0
5294,aug_5294,0
5295,aug_5295,0
5296,aug_5296,1
5297,aug_5297,1
5298,aug_5298,0
5299,aug_5299,1
5300,aug_5300,0
5301,aug_5301,0
5302,aug_5302,0
5303,aug_5303,0
5304,aug_5304,1
5305,aug_5305,0
5306,aug_5306,0
5307,aug_5307,0
5308,aug_5308,0
5309,aug_5309,0
5310,aug_5310,1
5311,aug_5311,0
5312,aug_5312,0
5313,aug_5313,0
5314,aug_5314,1
5315,aug_5315,0
5316,aug_5316,1
5317,aug_5317,1
5318,aug_5318,0
5319,aug_5319,0
5320,aug_5320,0
5321,aug_5321,0
5322,aug_5322,1
5323,aug_5323,0
5324,aug_5324,1
5325,aug_5325,1
5326,aug_5326,1
5327,aug_5327,1
5328,aug_5328,0
5329,aug_5329,0
5330,aug_5330,1
5331,aug_5331,1
5332,aug_5332,1
5333,aug_5333,0
5334,aug_5334,0
5335,aug_5335,0
5336,aug_5336,1
5337,aug_5337,1
5338,aug_5338,0
5339,aug_5339,0
5340,aug_5340,0
5341,aug_5341,1
5342,aug_5342,0
5343,aug_5343,0
5344,aug_5344,0
5345,aug_5345,1
5346,aug_5346,1
5347,aug_5347,1
5348,aug_5348,1
5349,aug_5349,1
5350,aug_5350,1
5351,aug_5351,1
5352,aug_5352,1
5353,aug_5353,0
5354,aug_5354,0
5355,aug_5355,1
5356,aug_5356,0
5357,aug_5357,0
5358,aug_5358,0
5359,aug_5359,1
5360,aug_5360,1
5361,aug_5361,1
5362,aug_5362,1
5363,aug_5363,0
5364,aug_5364,1
5365,aug_5365,1
5366,aug_5366,1
5367,aug_5367,0
5368,aug_5368,0
5369,aug_5369,1
5370,aug_5370,0
5371,aug_5371,1
5372,aug_5372,0
5373,aug_5373,1
5374,aug_5374,0
5375,aug_5375,1
5376,aug_5376,0
5377,aug_5377,1
5378,aug_5378,1
5379,aug_5379,1
5380,aug_5380,1
5381,aug_5381,1
5382,aug_5382,1
5383,aug_5383,1
5384,aug_5384,1
5385,aug_5385,0
5386,aug_5386,1
5387,aug_5387,0
5388,aug_5388,0
5389,aug_5389,0
5390,aug_5390,0
5391,aug_5391,1
5392,aug_5392,0
5393,aug_5393,1
5394,aug_5394,0
5395,aug_5395,0
5396,aug_5396,1
5397,aug_5397,1
5398,aug_5398,1
5399,aug_5399,0
5400,aug_5400,1
5401,aug_5401,1
5402,aug_5402,0
5403,aug_5403,1
5404,aug_5404,0
5405,aug_5405,1
5406,aug_5406,1
5407,aug_5407,1
5408,aug_5408,1
5409,aug_5409,1
5410,aug_5410,1
5411,aug_5411,1
5412,aug_5412,0
5413,aug_5413,0
5414,aug_5414,1
5415,aug_5415,0
5416,aug_5416,1
5417,aug_5417,1
5418,aug_5418,0
5419,aug_5419,0
5420,aug_5420,0
5421,aug_5421,0
5422,aug_5422,1
5423,aug_5423,0
5424,aug_5424,1
5425,aug_5425,1
5426,aug_5426,1
5427,aug_5427,1
5428,aug_5428,0
5429,aug_5429,0
5430,aug_5430,1
5431,aug_5431,1
5432,aug_5432,1
5433,aug_5433,0
5434,aug_5434,0
5435,aug_5435,0
5436,aug_5436,1
5437,aug_5437,1
5438,aug_5438,0
5439,aug_5439,0
5440,aug_5440,0
5441,aug_5441,1
5442,aug_5442,0
5443,aug_5443,0
5444,aug_5444,0
5445,aug_5445,1
5446,aug_5446,1
5447,aug_5447,1
5448,aug_5448,1
5449,aug_5449,1
5450,aug_5450,1
5451,aug_5451,1
5452,aug_5452,1
5453,aug_5453,0
5454,aug_5454,0
5455,aug_5455,1
5456,aug_5456,0
5457,aug_5457,0
5458,aug_5458,0
5459,aug_5459,1
5460,aug_5460,1
5461,aug_5461,1
5462,aug_5462,1
5463,aug_5463,0
5464,aug_5464,1
5465,aug_5465,1
5466,aug_5466,1
5467,aug_5467,0
5468,aug_5468,0
5469,aug_5469,1
5470,aug_5470,0
5471,aug_5471,1
5472,aug_5472,0
5473,aug_5473,1
5474,aug_5474,0
5475,aug_5475,1
5476,aug_5476,0
5477,aug_5477,1
5478,aug_5478,1
5479,aug_5479,1
5480,aug_5480,1
5481,aug_5481,1
5482,aug_5482,1
5483,aug_5483,1
5484,aug_5484,1
